frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
395$Mar  7, 2022 22:16:55.188058898 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$40$0$443$45586$443 → 45586 [ACK] Seq=7284 Ack=1155 Win=71680 Len=0
396$Mar  7, 2022 22:16:55.188326225 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.71.35$192.168.1.20$6$52$0$443$46176$443 → 46176 [FIN, ACK] Seq=17481 Ack=1387 Win=68352 Len=0 TSval=4082298965 TSecr=2400924195
397$Mar  7, 2022 22:16:55.188333938 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.71.35$6$52$0$46176$443$46176 → 443 [ACK] Seq=1387 Ack=17482 Win=64128 Len=0 TSval=2400924248 TSecr=4082298965
398$Mar  7, 2022 22:16:55.188677744 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.71.35$192.168.1.20$6$52$0$443$46176$[TCP Keep-Alive] 443 → 46176 [ACK] Seq=17481 Ack=1387 Win=68352 Len=0 TSval=4082298965 TSecr=2400924195
399$Mar  7, 2022 22:16:55.188688705 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.71.35$6$52$0$46176$443$[TCP Keep-Alive ACK] 46176 → 443 [ACK] Seq=1387 Ack=17482 Win=64128 Len=0 TSval=2400924249 TSecr=4082298965
400$Mar  7, 2022 22:16:55.188695943 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$40$0$443$45586$443 → 45586 [ACK] Seq=7284 Ack=1186 Win=71680 Len=0
401$Mar  7, 2022 22:16:55.222711789 +0545$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$60$0$443$55986$443 → 55986 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=2022420851 TSecr=2331556513 WS=256
402$Mar  7, 2022 22:16:55.222762741 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2331556564 TSecr=2022420851
403$Mar  7, 2022 22:16:55.224373853 +0545$728$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$714$662$55986$443$Client Hello
404$Mar  7, 2022 22:16:55.224925681 +0545$489$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$475$423$55986$443$Change Cipher Spec, Application Data
405$Mar  7, 2022 22:16:55.234001025 +0545$90$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$76$24$443$33996$Application Data
406$Mar  7, 2022 22:16:55.234074172 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$40$0$33996$443$33996 → 443 [RST] Seq=1360 Win=0 Len=0
407$Mar  7, 2022 22:16:55.234001202 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33996$443 → 33996 [FIN, ACK] Seq=10404 Ack=1360 Win=69632 Len=0 TSval=1985794891 TSecr=1117164444
408$Mar  7, 2022 22:16:55.234095122 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$40$0$33996$443$33996 → 443 [RST] Seq=1360 Win=0 Len=0
409$Mar  7, 2022 22:16:55.234361816 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33996$443 → 33996 [ACK] Seq=10380 Ack=1360 Win=69632 Len=0 TSval=1985794891 TSecr=1117164444
410$Mar  7, 2022 22:16:55.234365837 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$40$0$33996$443$33996 → 443 [RST] Seq=1360 Win=0 Len=0
411$Mar  7, 2022 22:16:55.235079849 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33996$443 → 33996 [ACK] Seq=10405 Ack=1385 Win=69632 Len=0 TSval=1985794892 TSecr=1117164445
412$Mar  7, 2022 22:16:55.235086424 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$40$0$33996$443$33996 → 443 [RST] Seq=1385 Win=0 Len=0
413$Mar  7, 2022 22:16:55.247850893 +0545$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$60$0$443$33998$443 → 33998 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM=1 TSval=2790837978 TSecr=1117164480 WS=512
414$Mar  7, 2022 22:16:55.247922130 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1117164557 TSecr=2790837978
415$Mar  7, 2022 22:16:55.249574332 +0545$713$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$699$647$33998$443$Client Hello
416$Mar  7, 2022 22:16:55.274220567 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55986$443 → 55986 [ACK] Seq=1 Ack=663 Win=67072 Len=0 TSval=2022420902 TSecr=2331556565
417$Mar  7, 2022 22:16:55.274220719 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55986$443 → 55986 [ACK] Seq=1 Ack=1086 Win=68352 Len=0 TSval=2022420902 TSecr=2331556566
418$Mar  7, 2022 22:16:55.309042006 +0545$128$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$114$62$443$55986$[TCP Previous segment not captured] , Application Data
419$Mar  7, 2022 22:16:55.309087567 +0545$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$64$0$55986$443$[TCP Dup ACK 402#1] 55986 → 443 [ACK] Seq=1086 Ack=1 Win=64256 Len=0 TSval=2331556650 TSecr=2022420902 SLE=763 SRE=825
420$Mar  7, 2022 22:16:55.310025109 +0545$828$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$814$762$443$55986$[TCP Out-Of-Order] 443 → 55986 [PSH, ACK] Seq=1 Ack=1086 Win=68352 Len=762 TSval=2022420937 TSecr=2331556566
421$Mar  7, 2022 22:16:55.310035015 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1086 Ack=825 Win=63488 Len=0 TSval=2331556651 TSecr=2022420937
422$Mar  7, 2022 22:16:55.310368671 +0545$97$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$83$31$443$55986$Application Data
423$Mar  7, 2022 22:16:55.310373194 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1086 Ack=856 Win=63488 Len=0 TSval=2331556651 TSecr=2022420937
424$Mar  7, 2022 22:16:55.310509400 +0545$150$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$136$84$55986$443$Application Data, Application Data
425$Mar  7, 2022 22:16:55.311164495 +0545$97$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$83$31$55986$443$Application Data
426$Mar  7, 2022 22:16:55.326693846 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33998$443 → 33998 [ACK] Seq=1 Ack=648 Win=67072 Len=0 TSval=2790838056 TSecr=1117164559
427$Mar  7, 2022 22:16:55.329302781 +0545$2922$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$2908$2856$443$33998$Server Hello, Change Cipher Spec, Application Data
428$Mar  7, 2022 22:16:55.329330723 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=648 Ack=2857 Win=61440 Len=0 TSval=1117164638 TSecr=2790838058
429$Mar  7, 2022 22:16:55.329302823 +0545$1311$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$1297$1245$443$33998$Application Data, Application Data, Application Data
430$Mar  7, 2022 22:16:55.329342401 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=648 Ack=4102 Win=60288 Len=0 TSval=1117164638 TSecr=2790838058
431$Mar  7, 2022 22:16:55.332639311 +0545$146$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$132$80$33998$443$Change Cipher Spec, Application Data
432$Mar  7, 2022 22:16:55.332903956 +0545$236$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$222$170$33998$443$Application Data
433$Mar  7, 2022 22:16:55.337378956 +0545$458$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$444$392$33998$443$Application Data
434$Mar  7, 2022 22:16:55.344859596 +0545$545$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$531$479$443$55986$Application Data
435$Mar  7, 2022 22:16:55.344892969 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1201 Ack=1335 Win=63744 Len=0 TSval=2331556686 TSecr=2022420973
436$Mar  7, 2022 22:16:55.344859761 +0545$782$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$768$716$443$55986$Application Data
437$Mar  7, 2022 22:16:55.344930234 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1201 Ack=2051 Win=63104 Len=0 TSval=2331556686 TSecr=2022420973
438$Mar  7, 2022 22:16:55.346608478 +0545$265$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$251$199$443$55986$Application Data
439$Mar  7, 2022 22:16:55.346631244 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1201 Ack=2250 Win=63104 Len=0 TSval=2331556688 TSecr=2022420974
440$Mar  7, 2022 22:16:55.346608533 +0545$297$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$283$231$443$55986$Application Data
441$Mar  7, 2022 22:16:55.346638669 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1201 Ack=2481 Win=62976 Len=0 TSval=2331556688 TSecr=2022420974
442$Mar  7, 2022 22:16:55.346608550 +0545$105$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$91$39$443$55986$Application Data
443$Mar  7, 2022 22:16:55.346642174 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55986$443$55986 → 443 [ACK] Seq=1201 Ack=2520 Win=62976 Len=0 TSval=2331556688 TSecr=2022420974
444$Mar  7, 2022 22:16:55.346733731 +0545$105$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$91$39$55986$443$Application Data
445$Mar  7, 2022 22:16:55.363155304 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55986$443 → 55986 [ACK] Seq=2520 Ack=1201 Win=68352 Len=0 TSval=2022420989 TSecr=2331556652
446$Mar  7, 2022 22:16:55.402322694 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55986$443 → 55986 [ACK] Seq=2520 Ack=1240 Win=68352 Len=0 TSval=2022421030 TSecr=2331556688
447$Mar  7, 2022 22:16:55.412357124 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33998$443 → 33998 [ACK] Seq=4102 Ack=728 Win=67072 Len=0 TSval=2790838142 TSecr=1117164642
448$Mar  7, 2022 22:16:55.412357298 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33998$443 → 33998 [ACK] Seq=4102 Ack=898 Win=68608 Len=0 TSval=2790838142 TSecr=1117164642
449$Mar  7, 2022 22:16:55.412357317 +0545$321$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$307$255$443$33998$Application Data
450$Mar  7, 2022 22:16:55.412419993 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=1290 Ack=4357 Win=64000 Len=0 TSval=1117164721 TSecr=2790838142
451$Mar  7, 2022 22:16:55.412614765 +0545$193$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$179$127$443$33998$[TCP Previous segment not captured] , Application Data, Application Data, Application Data
452$Mar  7, 2022 22:16:55.412619560 +0545$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$64$0$33998$443$[TCP Dup ACK 450#1] 33998 → 443 [ACK] Seq=1290 Ack=4357 Win=64000 Len=0 TSval=1117164722 TSecr=2790838142 SLE=4612 SRE=4739
453$Mar  7, 2022 22:16:55.413053883 +0545$321$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$307$255$443$33998$[TCP Out-Of-Order] 443 → 33998 [PSH, ACK] Seq=4357 Ack=898 Win=68608 Len=255 TSval=2790838142 TSecr=1117164642
454$Mar  7, 2022 22:16:55.413071898 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=1290 Ack=4739 Win=63744 Len=0 TSval=1117164722 TSecr=2790838142
455$Mar  7, 2022 22:16:55.413232474 +0545$97$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$83$31$33998$443$Application Data
456$Mar  7, 2022 22:16:55.414183337 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$52$0$443$33998$443 → 33998 [ACK] Seq=4739 Ack=1290 Win=69632 Len=0 TSval=2790838144 TSecr=1117164646
457$Mar  7, 2022 22:16:55.421302110 +0545$2922$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$2908$2856$443$33998$Application Data, Application Data
458$Mar  7, 2022 22:16:55.421330332 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=1321 Ack=7595 Win=61056 Len=0 TSval=1117164730 TSecr=2790838145
459$Mar  7, 2022 22:16:55.421302247 +0545$2851$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$192.229.179.87$192.168.1.20$6$2837$2785$443$33998$Application Data
460$Mar  7, 2022 22:16:55.421356223 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$192.229.179.87$6$52$0$33998$443$33998 → 443 [ACK] Seq=1321 Ack=10380 Win=58368 Len=0 TSval=1117164730 TSecr=2790838145
461$Mar  7, 2022 22:16:55.427634629 +0545$77$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$63$$$$Standard query 0x1c69 A fonts.gstatic.com
462$Mar  7, 2022 22:16:55.427650861 +0545$77$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$63$$$$Standard query 0x0e6b AAAA fonts.gstatic.com
463$Mar  7, 2022 22:16:55.428108004 +0545$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.71.35$6$60$0$46178$443$46178 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2400924488 TSecr=0 WS=128
464$Mar  7, 2022 22:16:55.428238701 +0545$80$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$66$$$$Standard query 0x3936 A cdnjs.cloudflare.com
465$Mar  7, 2022 22:16:55.428250731 +0545$80$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$66$$$$Standard query 0x0bc9 AAAA cdnjs.cloudflare.com
466$Mar  7, 2022 22:16:55.428741100 +0545$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$60$0$45588$443$45588 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1466192521 TSecr=0 WS=128
467$Mar  7, 2022 22:16:55.432004701 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$52$0$443$45588$443 → 45588 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM=1 WS=1024
468$Mar  7, 2022 22:16:55.432068790 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
469$Mar  7, 2022 22:16:55.432373095 +0545$129$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$115$$$$Standard query response 0x1c69 A fonts.gstatic.com CNAME gstaticadssl.l.google.com A 142.250.71.35
470$Mar  7, 2022 22:16:55.433206850 +0545$112$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$98$$$$Standard query response 0x3936 A cdnjs.cloudflare.com A 104.16.18.94 A 104.16.19.94
471$Mar  7, 2022 22:16:55.433207083 +0545$136$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$122$$$$Standard query response 0x0bc9 AAAA cdnjs.cloudflare.com AAAA 2606:4700::6810:125e AAAA 2606:4700::6810:135e
472$Mar  7, 2022 22:16:55.433247445 +0545$141$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$127$$$$Standard query response 0x0e6b AAAA fonts.gstatic.com CNAME gstaticadssl.l.google.com AAAA 2404:6800:4007:813::2003
473$Mar  7, 2022 22:16:55.433956165 +0545$676$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$662$622$45588$443$Client Hello
474$Mar  7, 2022 22:16:55.439147243 +0545$585$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$571$531$45588$443$Change Cipher Spec, Application Data
475$Mar  7, 2022 22:16:55.440654947 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$40$0$443$45588$443 → 45588 [ACK] Seq=1 Ack=623 Win=68608 Len=0
476$Mar  7, 2022 22:16:55.442044119 +0545$736$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$722$682$443$45588$Server Hello, Change Cipher Spec, Application Data, Application Data
477$Mar  7, 2022 22:16:55.442067829 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1154 Ack=683 Win=63616 Len=0
478$Mar  7, 2022 22:16:55.442044225 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$40$0$443$45588$443 → 45588 [ACK] Seq=683 Ack=1154 Win=71680 Len=0
479$Mar  7, 2022 22:16:55.442512707 +0545$138$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$124$84$45588$443$Application Data, Application Data
480$Mar  7, 2022 22:16:55.443503246 +0545$125$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$111$71$443$45588$Application Data
481$Mar  7, 2022 22:16:55.443509760 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1238 Ack=754 Win=64128 Len=0
482$Mar  7, 2022 22:16:55.444476633 +0545$85$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$71$31$45588$443$Application Data
483$Mar  7, 2022 22:16:55.447483576 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$40$0$443$45588$443 → 45588 [ACK] Seq=754 Ack=1238 Win=71680 Len=0
484$Mar  7, 2022 22:16:55.453652234 +0545$1445$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1431$1391$443$45588$Application Data
485$Mar  7, 2022 22:16:55.453695154 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=2145 Win=63104 Len=0
486$Mar  7, 2022 22:16:55.453652396 +0545$1445$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1431$1391$443$45588$Application Data
487$Mar  7, 2022 22:16:55.453742449 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=3536 Win=61824 Len=0
488$Mar  7, 2022 22:16:55.453652418 +0545$1445$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1431$1391$443$45588$Application Data
489$Mar  7, 2022 22:16:55.453748872 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=4927 Win=60544 Len=0
490$Mar  7, 2022 22:16:55.453652438 +0545$2836$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$2822$2782$443$45588$Application Data, Application Data
491$Mar  7, 2022 22:16:55.453752642 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=7709 Win=57856 Len=0
492$Mar  7, 2022 22:16:55.453652457 +0545$2836$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$2822$2782$443$45588$Application Data, Application Data
493$Mar  7, 2022 22:16:55.453756415 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=10491 Win=55168 Len=0
494$Mar  7, 2022 22:16:55.453652476 +0545$1494$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1480$1440$443$45588$Application Data
495$Mar  7, 2022 22:16:55.453759559 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=11931 Win=53760 Len=0
496$Mar  7, 2022 22:16:55.462580850 +0545$1494$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1480$1440$443$45588$Application Data [TCP segment of a reassembled PDU]
497$Mar  7, 2022 22:16:55.462612361 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=13371 Win=63104 Len=0
498$Mar  7, 2022 22:16:55.470763492 +0545$1347$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1333$1293$443$45588$Application Data
499$Mar  7, 2022 22:16:55.470805047 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=14664 Win=63104 Len=0
500$Mar  7, 2022 22:16:55.470763636 +0545$5618$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$5604$5564$443$45588$Application Data, Application Data, Application Data, Application Data
501$Mar  7, 2022 22:16:55.470820774 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=20228 Win=57600 Len=0
502$Mar  7, 2022 22:16:55.470763656 +0545$1445$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1431$1391$443$45588$Application Data
503$Mar  7, 2022 22:16:55.470837557 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=21619 Win=56320 Len=0
504$Mar  7, 2022 22:16:55.474356162 +0545$1494$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1480$1440$443$45588$Application Data
505$Mar  7, 2022 22:16:55.474393039 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$40$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=23059 Win=63104 Len=0
506$Mar  7, 2022 22:16:55.477695310 +0545$78$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$64$24$443$45588$[TCP Previous segment not captured] , Continuation Data
507$Mar  7, 2022 22:16:55.477720355 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$52$0$45588$443$[TCP Window Update] 45588 → 443 [ACK] Seq=1269 Ack=23059 Win=64128 Len=0 SLE=77915 SRE=77939
508$Mar  7, 2022 22:16:55.486692826 +0545$1396$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$1382$1342$443$45588$[TCP Retransmission] 443 → 45588 [PSH, ACK] Seq=23059 Ack=1238 Win=71680 Len=1342
509$Mar  7, 2022 22:16:55.486729869 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$104.16.19.94$6$52$0$45588$443$45588 → 443 [ACK] Seq=1269 Ack=24401 Win=62848 Len=0 SLE=77915 SRE=77939
510$Mar  7, 2022 22:16:55.489264858 +0545$2836$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$6$2822$2782$443$45588$[TCP Retransmission] 443 → 45588 [PSH, ACK] Seq=24401 Ack=1238 Win=71680 Len=2782
